263.0, 295.0, tree
260.0, 295.0, tree
258.0, 294.0, tree
257.0, 294.0, tree
256.0, 294.0, tree
254.0, 294.0, tree
252.0, 294.0, tree
250.0, 292.0, tree
249.0, 292.0, tree
247.0, 292.0, tree
246.0, 292.0, tree
245.0, 292.0, tree
244.0, 292.0, tree
243.0, 292.0, tree
242.0, 294.0, tree
240.0, 295.0, tree
240.0, 297.0, tree
240.0, 298.0, tree
239.0, 299.0, tree
238.0, 300.0, tree
237.0, 301.0, tree
235.0, 304.0, tree
232.0, 305.0, tree
231.0, 307.0, tree
229.0, 309.0, tree
227.0, 309.0, tree
227.0, 311.0, tree
226.0, 312.0, tree
226.0, 313.0, tree
226.0, 314.0, tree
226.0, 315.0, tree
226.0, 317.0, tree
226.0, 318.0, tree
226.0, 319.0, tree
226.0, 320.0, tree
226.0, 321.0, tree
226.0, 322.0, tree
227.0, 323.0, tree
227.0, 324.0, tree
228.0, 324.0, tree
229.0, 326.0, tree
229.0, 327.0, tree
229.0, 328.0, tree
230.0, 330.0, tree
231.0, 331.0, tree
232.0, 333.0, tree
232.0, 335.0, tree
232.0, 336.0, tree
232.0, 337.0, tree
232.0, 338.0, tree
232.0, 339.0, tree
232.0, 340.0, tree
232.0, 341.0, tree
231.0, 341.0, tree
231.0, 342.0, tree
230.0, 342.0, tree
230.0, 343.0, tree
229.0, 343.0, tree
229.0, 344.0, tree
228.0, 344.0, tree
227.0, 344.0, tree
226.0, 345.0, tree
225.0, 345.0, tree
224.0, 346.0, tree
223.0, 346.0, tree
221.0, 346.0, tree
220.0, 346.0, tree
219.0, 347.0, tree
217.0, 347.0, tree
216.0, 347.0, tree
215.0, 347.0, tree
213.0, 347.0, tree
212.0, 347.0, tree
211.0, 347.0, tree
210.0, 347.0, tree
209.0, 347.0, tree
208.0, 347.0, tree
207.0, 347.0, tree
206.0, 347.0, tree
205.0, 347.0, tree
204.0, 347.0, tree
203.0, 347.0, tree
202.0, 347.0, tree
201.0, 347.0, tree
200.0, 347.0, tree
199.0, 347.0, tree
198.0, 347.0, tree
198.0, 346.0, tree
197.0, 346.0, tree
197.0, 344.0, tree
196.0, 344.0, tree
196.0, 343.0, tree
196.0, 342.0, tree
196.0, 341.0, tree
195.0, 340.0, tree
195.0, 338.0, tree
195.0, 337.0, tree
195.0, 336.0, tree
195.0, 335.0, tree
194.0, 335.0, tree
194.0, 334.0, tree
194.0, 333.0, tree
193.0, 332.0, tree
193.0, 331.0, tree
193.0, 330.0, tree
193.0, 329.0, tree
192.0, 329.0, tree
192.0, 328.0, tree
192.0, 327.0, tree
192.0, 326.0, tree
192.0, 324.0, tree
191.0, 323.0, tree
191.0, 322.0, tree
190.0, 321.0, tree
190.0, 319.0, tree
190.0, 317.0, tree
189.0, 317.0, tree
189.0, 315.0, tree
189.0, 314.0, tree
188.0, 313.0, tree
188.0, 312.0, tree
188.0, 311.0, tree
188.0, 310.0, tree
188.0, 309.0, tree
187.0, 307.0, tree
187.0, 306.0, tree
186.0, 305.0, tree
186.0, 303.0, tree
186.0, 302.0, tree
185.0, 301.0, tree
185.0, 300.0, tree
185.0, 298.0, tree
185.0, 297.0, tree
184.0, 296.0, tree
184.0, 294.0, tree
184.0, 292.0, tree
184.0, 291.0, tree
183.0, 290.0, tree
183.0, 288.0, tree
183.0, 287.0, tree
183.0, 285.0, tree
183.0, 284.0, tree
183.0, 282.0, tree
182.0, 281.0, tree
182.0, 280.0, tree
181.0, 278.0, tree
181.0, 277.0, tree
180.0, 276.0, tree
180.0, 274.0, tree
180.0, 272.0, tree
180.0, 271.0, tree
179.0, 271.0, tree
179.0, 270.0, tree
179.0, 269.0, tree
179.0, 268.0, tree
178.0, 267.0, tree
178.0, 266.0, tree
177.0, 265.0, tree
175.0, 264.0, tree
174.0, 264.0, tree
172.0, 262.0, tree
170.0, 261.0, tree
169.0, 260.0, tree
168.0, 259.0, tree
167.0, 258.0, tree
166.0, 258.0, tree
165.0, 257.0, tree
164.0, 256.0, tree
163.0, 255.0, tree
162.0, 255.0, tree
161.0, 254.0, tree
160.0, 254.0, tree
159.0, 254.0, tree
158.0, 254.0, tree
157.0, 254.0, tree
156.0, 254.0, tree
155.0, 254.0, tree
154.0, 254.0, tree
154.0, 256.0, tree
153.0, 257.0, tree
152.0, 257.0, tree
152.0, 258.0, tree
152.0, 259.0, tree
151.0, 259.0, tree
151.0, 260.0, tree
152.0, 260.0, tree
154.0, 259.0, tree
155.0, 258.0, tree
