200.0, 0, 265.0
201.0, 0, 265.0
201.0, 0, 266.0
202.0, 0, 266.0
202.0, 0, 267.0
202.0, 0, 269.0
202.0, 0, 270.0
202.0, 0, 271.0
202.0, 0, 272.0
201.0, 0, 275.0
197.0, 0, 277.0
193.0, 0, 281.0
188.0, 0, 284.0
183.0, 0, 287.0
178.0, 0, 289.0
172.0, 0, 291.0
164.0, 0, 293.0
156.0, 0, 295.0
149.0, 0, 297.0
141.0, 0, 299.0
134.0, 0, 301.0
127.0, 0, 303.0
120.0, 0, 305.0
115.0, 0, 306.0
111.0, 0, 307.0
110.0, 0, 309.0
108.0, 0, 310.0
108.0, 0, 311.0
108.0, 0, 312.0
108.0, 0, 314.0
108.0, 0, 316.0
108.0, 0, 321.0
108.0, 0, 324.0
108.0, 0, 328.0
108.0, 0, 329.0
108.0, 0, 330.0
108.0, 0, 331.0
109.0, 0, 332.0
110.0, 0, 333.0
111.0, 0, 335.0
112.0, 0, 336.0
113.0, 0, 336.0
113.0, 0, 337.0
114.0, 0, 337.0
114.0, 0, 338.0
115.0, 0, 337.0
257.0, 0, 262.0
258.0, 0, 262.0
258.0, 0, 261.0
260.0, 0, 261.0
263.0, 0, 260.0
266.0, 0, 258.0
270.0, 0, 255.0
275.0, 0, 253.0
280.0, 0, 250.0
285.0, 0, 248.0
289.0, 0, 248.0
293.0, 0, 248.0
296.0, 0, 249.0
300.0, 0, 250.0
300.0, 0, 251.0
301.0, 0, 251.0
302.0, 0, 252.0
303.0, 0, 254.0
303.0, 0, 256.0
304.0, 0, 260.0
304.0, 0, 265.0
304.0, 0, 270.0
304.0, 0, 276.0
304.0, 0, 282.0
304.0, 0, 287.0
304.0, 0, 293.0
304.0, 0, 298.0
304.0, 0, 302.0
304.0, 0, 306.0
304.0, 0, 310.0
304.0, 0, 313.0
303.0, 0, 315.0
303.0, 0, 316.0
302.0, 0, 318.0
302.0, 0, 320.0
302.0, 0, 322.0
302.0, 0, 323.0
302.0, 0, 325.0
302.0, 0, 326.0
302.0, 0, 327.0
302.0, 0, 328.0
302.0, 0, 329.0
302.0, 0, 331.0
302.0, 0, 332.0
286.0, 0, 190.0
288.0, 0, 190.0
291.0, 0, 190.0
294.0, 0, 190.0
299.0, 0, 190.0
305.0, 0, 190.0
307.0, 0, 191.0
308.0, 0, 191.0
310.0, 0, 193.0
311.0, 0, 193.0
313.0, 0, 195.0
314.0, 0, 197.0
315.0, 0, 198.0
316.0, 0, 201.0
317.0, 0, 203.0
317.0, 0, 206.0
318.0, 0, 208.0
318.0, 0, 209.0
318.0, 0, 210.0
318.0, 0, 212.0
318.0, 0, 213.0
318.0, 0, 214.0
318.0, 0, 216.0
318.0, 0, 217.0
317.0, 0, 219.0
317.0, 0, 220.0
317.0, 0, 221.0
316.0, 0, 222.0
316.0, 0, 224.0
316.0, 0, 225.0
316.0, 0, 227.0
316.0, 0, 228.0
316.0, 0, 229.0
317.0, 0, 231.0
318.0, 0, 231.0
319.0, 0, 232.0
320.0, 0, 233.0
320.0, 0, 234.0
322.0, 0, 234.0
323.0, 0, 235.0
324.0, 0, 235.0
325.0, 0, 235.0
330.0, 0, 235.0
331.0, 0, 235.0
332.0, 0, 235.0
334.0, 0, 235.0
336.0, 0, 234.0
338.0, 0, 233.0
341.0, 0, 231.0
344.0, 0, 229.0
347.0, 0, 226.0
350.0, 0, 222.0
353.0, 0, 219.0
355.0, 0, 216.0
357.0, 0, 212.0
358.0, 0, 208.0
359.0, 0, 205.0
359.0, 0, 202.0
360.0, 0, 199.0
360.0, 0, 196.0
360.0, 0, 195.0
360.0, 0, 194.0
360.0, 0, 193.0
360.0, 0, 192.0
359.0, 0, 191.0
359.0, 0, 188.0
358.0, 0, 185.0
356.0, 0, 181.0
353.0, 0, 177.0
349.0, 0, 172.0
345.0, 0, 166.0
339.0, 0, 160.0
329.0, 0, 151.0
324.0, 0, 147.0
320.0, 0, 145.0
317.0, 0, 145.0
315.0, 0, 144.0
313.0, 0, 144.0
312.0, 0, 144.0
311.0, 0, 144.0
311.0, 0, 145.0
309.0, 0, 150.0
308.0, 0, 153.0
306.0, 0, 168.0
308.0, 0, 173.0
309.0, 0, 175.0
311.0, 0, 176.0
312.0, 0, 178.0
316.0, 0, 180.0
318.0, 0, 181.0
319.0, 0, 182.0
320.0, 0, 186.0
323.0, 0, 192.0
324.0, 0, 195.0
325.0, 0, 198.0
325.0, 0, 200.0
326.0, 0, 202.0
327.0, 0, 203.0
328.0, 0, 203.0
328.0, 0, 205.0
328.0, 0, 206.0
329.0, 0, 205.0
330.0, 0, 202.0
331.0, 0, 198.0
332.0, 0, 191.0
332.0, 0, 189.0
332.0, 0, 188.0
332.0, 0, 185.0
332.0, 0, 184.0
332.0, 0, 183.0
332.0, 0, 181.0
331.0, 0, 181.0
331.0, 0, 182.0
331.0, 0, 184.0
331.0, 0, 190.0
331.0, 0, 193.0
332.0, 0, 196.0
333.0, 0, 200.0
333.0, 0, 201.0
334.0, 0, 202.0
334.0, 0, 201.0
334.0, 0, 196.0
334.0, 0, 187.0
334.0, 0, 177.0
334.0, 0, 174.0
334.0, 0, 172.0
334.0, 0, 173.0
334.0, 0, 176.0
334.0, 0, 186.0
335.0, 0, 199.0
337.0, 0, 202.0
338.0, 0, 203.0
339.0, 0, 203.0
340.0, 0, 203.0
342.0, 0, 201.0
355.0, 0, 313.0
356.0, 0, 315.0
356.0, 0, 316.0
356.0, 0, 318.0
356.0, 0, 319.0
356.0, 0, 320.0
356.0, 0, 322.0
356.0, 0, 324.0
354.0, 0, 326.0
354.0, 0, 327.0
351.0, 0, 332.0
350.0, 0, 333.0
348.0, 0, 335.0
347.0, 0, 335.0
346.0, 0, 336.0
342.0, 0, 338.0
340.0, 0, 339.0
336.0, 0, 339.0
333.0, 0, 341.0
331.0, 0, 341.0
328.0, 0, 341.0
324.0, 0, 341.0
321.0, 0, 342.0
318.0, 0, 342.0
315.0, 0, 343.0
312.0, 0, 344.0
308.0, 0, 344.0
305.0, 0, 346.0
302.0, 0, 346.0
301.0, 0, 348.0
300.0, 0, 348.0
296.0, 0, 351.0
295.0, 0, 352.0
292.0, 0, 355.0
292.0, 0, 358.0
292.0, 0, 360.0
291.0, 0, 363.0
291.0, 0, 366.0
291.0, 0, 371.0
291.0, 0, 373.0
291.0, 0, 375.0
292.0, 0, 377.0
292.0, 0, 378.0
294.0, 0, 379.0
296.0, 0, 382.0
298.0, 0, 384.0
298.0, 0, 386.0
299.0, 0, 387.0
299.0, 0, 389.0
300.0, 0, 391.0
301.0, 0, 391.0
129.0, 0, 138.0
190.0, 0, 201.0
191.0, 0, 201.0
